frozen_pdb_manifest_version,selection_spec_id,pdb_id,release_date,experimental_method,modality,resolution_combined,resolution_band,polymer_entity_count,deposited_protein_instance_count,chain_id,protein_chains_in_entity,chain_length_metadata,chain_length_parsed,num_ca_atoms,fraction_ca_present,num_nonpolymer_ligands,nonpolymer_bound_components,ligand_state,has_metal,organism,is_membrane_annotated,qscore,clashscore,validation_available,validation_quality_fields,mmcif_deposited_url,validation_url_primary,pdb_stratum,entry_exclusion_code,mmcif_sha256,validation_pdf_sha256,download_status,parse_status,graph_status,topology_status
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,158L,1994-08-31T00:00:00+0000,X-RAY DIFFRACTION,xray,1.8,lt_2p5,1,1,A,A,164,,,,2,BME,ligand_or_cofactor_bound,N,Enterobacteria phage T4,N,,7.65,Y,"{""geometry.angles_rmsz"":1.53,""geometry.bonds_rmsz"":1.14,""geometry.clashscore"":7.65,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":3.76,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2024-01-27T18:19:00+0000""}",https://files.rcsb.org/download/158L.cif,https://www.ebi.ac.uk/pdbe/entry-files/158l_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,159D,1995-02-07T00:00:00+0000,X-RAY DIFFRACTION,xray,1.8,lt_2p5,0,1,A,A,8,,,,2,MG,ligand_or_cofactor_bound,Y,,N,,0.0,Y,"{""geometry.angles_rmsz"":2.16,""geometry.bonds_rmsz"":1.06,""geometry.clashscore"":0.0,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,buster-report,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2024-01-27T17:23:00+0000""}",https://files.rcsb.org/download/159D.cif,https://www.ebi.ac.uk/pdbe/entry-files/159d_validation.pdf,stress,length_outside_80_800;no_protein_polymer,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,159L,1994-08-31T00:00:00+0000,X-RAY DIFFRACTION,xray,1.8,lt_2p5,1,1,A,A,164,,,,2,BME,ligand_or_cofactor_bound,N,Enterobacteria phage T4,N,,6.13,Y,"{""geometry.angles_rmsz"":1.43,""geometry.bonds_rmsz"":1.11,""geometry.clashscore"":6.13,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":3.76,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2024-01-27T20:17:00+0000""}",https://files.rcsb.org/download/159L.cif,https://www.ebi.ac.uk/pdbe/entry-files/159l_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,160L,1994-08-31T00:00:00+0000,X-RAY DIFFRACTION,xray,1.8,lt_2p5,1,1,A,A,164,,,,2,BME,ligand_or_cofactor_bound,N,Enterobacteria phage T4,N,,6.1,Y,"{""geometry.angles_rmsz"":1.55,""geometry.bonds_rmsz"":1.14,""geometry.clashscore"":6.1,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":4.48,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2024-01-27T13:27:00+0000""}",https://files.rcsb.org/download/160L.cif,https://www.ebi.ac.uk/pdbe/entry-files/160l_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,161L,1994-08-31T00:00:00+0000,X-RAY DIFFRACTION,xray,1.7,lt_2p5,1,1,A,A,164,,,,2,BME,ligand_or_cofactor_bound,N,Enterobacteria phage T4,N,,5.33,Y,"{""geometry.angles_rmsz"":1.36,""geometry.bonds_rmsz"":1.07,""geometry.clashscore"":5.33,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":3.73,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2024-01-27T16:01:00+0000""}",https://files.rcsb.org/download/161L.cif,https://www.ebi.ac.uk/pdbe/entry-files/161l_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,162L,1994-08-31T00:00:00+0000,X-RAY DIFFRACTION,xray,1.8,lt_2p5,1,1,A,A,164,,,,2,BME,ligand_or_cofactor_bound,N,Enterobacteria phage T4,N,,4.57,Y,"{""geometry.angles_rmsz"":1.38,""geometry.bonds_rmsz"":1.07,""geometry.clashscore"":4.57,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":1.49,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2024-01-27T18:24:00+0000""}",https://files.rcsb.org/download/162L.cif,https://www.ebi.ac.uk/pdbe/entry-files/162l_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,163L,1994-08-31T00:00:00+0000,X-RAY DIFFRACTION,xray,1.8,lt_2p5,1,1,A,A,164,,,,2,BME,ligand_or_cofactor_bound,N,Enterobacteria phage T4,N,,4.57,Y,"{""geometry.angles_rmsz"":1.39,""geometry.bonds_rmsz"":1.06,""geometry.clashscore"":4.57,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":2.99,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2024-01-27T18:38:00+0000""}",https://files.rcsb.org/download/163L.cif,https://www.ebi.ac.uk/pdbe/entry-files/163l_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,164L,1994-08-31T00:00:00+0000,X-RAY DIFFRACTION,xray,1.8,lt_2p5,1,1,A,A,164,,,,2,BME,ligand_or_cofactor_bound,N,Enterobacteria phage T4,N,,3.44,Y,"{""geometry.angles_rmsz"":1.46,""geometry.bonds_rmsz"":1.09,""geometry.clashscore"":3.44,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":2.99,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2024-01-27T13:20:00+0000""}",https://files.rcsb.org/download/164L.cif,https://www.ebi.ac.uk/pdbe/entry-files/164l_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,165L,1994-08-31T00:00:00+0000,X-RAY DIFFRACTION,xray,1.75,lt_2p5,1,1,A,A,164,,,,2,BME,ligand_or_cofactor_bound,N,Enterobacteria phage T4,N,,7.22,Y,"{""geometry.angles_rmsz"":1.45,""geometry.bonds_rmsz"":1.1,""geometry.clashscore"":7.22,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":5.97,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2024-01-27T16:27:00+0000""}",https://files.rcsb.org/download/165L.cif,https://www.ebi.ac.uk/pdbe/entry-files/165l_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,166L,1994-08-31T00:00:00+0000,X-RAY DIFFRACTION,xray,1.75,lt_2p5,1,1,A,A,164,,,,2,BME,ligand_or_cofactor_bound,N,Enterobacteria phage T4,N,,5.33,Y,"{""geometry.angles_rmsz"":1.45,""geometry.bonds_rmsz"":1.11,""geometry.clashscore"":5.33,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":2.99,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2024-01-27T19:53:00+0000""}",https://files.rcsb.org/download/166L.cif,https://www.ebi.ac.uk/pdbe/entry-files/166l_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,16PK,1998-11-25T00:00:00+0000,X-RAY DIFFRACTION,xray,1.6,lt_2p5,1,1,A,A,415,,,,2,,ligand_or_cofactor_bound,N,Trypanosoma brucei,N,,8.26,Y,"{""geometry.angles_rmsz"":0.65,""geometry.bonds_rmsz"":0.41,""geometry.clashscore"":8.26,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":2.98,""summary.attempted_validation_steps"":""molprobity,validation-pack,mogul,buster-report,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""Y"",""summary.report_creation_date"":""2023-07-26T07:40:00+0000""}",https://files.rcsb.org/download/16PK.cif,https://www.ebi.ac.uk/pdbe/entry-files/16pk_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,16VP,1999-07-28T00:00:00+0000,X-RAY DIFFRACTION,xray,2.1,lt_2p5,1,1,A,A,366,,,,1,,ligand_or_cofactor_bound,N,Human herpesvirus 1,N,,5.95,Y,"{""geometry.angles_rmsz"":0.68,""geometry.bonds_rmsz"":0.53,""geometry.clashscore"":5.95,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":3.56,""summary.attempted_validation_steps"":""molprobity,validation-pack,mogul,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2024-06-11T22:16:00+0000""}",https://files.rcsb.org/download/16VP.cif,https://www.ebi.ac.uk/pdbe/entry-files/16vp_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,170L,1995-07-10T00:00:00+0000,X-RAY DIFFRACTION,xray,2.6,2p5_to_3p5,1,1,A,A,164,,,,1,,ligand_or_cofactor_bound,N,Enterobacteria phage T4,N,,27.52,Y,"{""geometry.angles_rmsz"":1.34,""geometry.bonds_rmsz"":1.03,""geometry.clashscore"":27.52,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":13.67,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2024-01-27T15:22:00+0000""}",https://files.rcsb.org/download/170L.cif,https://www.ebi.ac.uk/pdbe/entry-files/170l_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,171L,1995-07-10T00:00:00+0000,X-RAY DIFFRACTION,xray,2.5,2p5_to_3p5,1,1,A,A,164,,,,0,,apo_like,N,Enterobacteria phage T4,N,,61.42,Y,"{""geometry.angles_rmsz"":1.88,""geometry.bonds_rmsz"":1.41,""geometry.clashscore"":61.42,""geometry.percent_ramachandran_outliers"":6.88,""geometry.percent_rotamer_outliers"":20.9,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2024-01-27T13:21:00+0000""}",https://files.rcsb.org/download/171L.cif,https://www.ebi.ac.uk/pdbe/entry-files/171l_validation.pdf,core_xray,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,172L,1995-07-10T00:00:00+0000,X-RAY DIFFRACTION,xray,1.9,lt_2p5,1,1,A,A,164,,,,1,,ligand_or_cofactor_bound,N,Enterobacteria phage T4,N,,11.74,Y,"{""geometry.angles_rmsz"":1.54,""geometry.bonds_rmsz"":0.98,""geometry.clashscore"":11.74,""geometry.percent_ramachandran_outliers"":0.62,""geometry.percent_rotamer_outliers"":13.04,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds_mogul,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2025-03-22T19:47:00+0000""}",https://files.rcsb.org/download/172L.cif,https://www.ebi.ac.uk/pdbe/entry-files/172l_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,173L,1995-07-10T00:00:00+0000,X-RAY DIFFRACTION,xray,1.7,lt_2p5,1,1,A,A,164,,,,1,,ligand_or_cofactor_bound,N,Enterobacteria phage T4,N,,11.18,Y,"{""geometry.angles_rmsz"":1.55,""geometry.bonds_rmsz"":1.14,""geometry.clashscore"":11.18,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":5.15,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2024-06-11T22:21:00+0000""}",https://files.rcsb.org/download/173L.cif,https://www.ebi.ac.uk/pdbe/entry-files/173l_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,177L,1995-07-10T00:00:00+0000,X-RAY DIFFRACTION,xray,2.5,2p5_to_3p5,1,1,A,A,164,,,,0,,apo_like,N,Bacteriophage T4,N,,45.84,Y,"{""geometry.angles_rmsz"":1.5,""geometry.bonds_rmsz"":1.02,""geometry.clashscore"":45.84,""geometry.percent_ramachandran_outliers"":4.38,""geometry.percent_rotamer_outliers"":16.3,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2021-10-23T15:57:00+0000""}",https://files.rcsb.org/download/177L.cif,https://www.ebi.ac.uk/pdbe/entry-files/177l_validation.pdf,core_xray,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,178L,1995-07-10T00:00:00+0000,X-RAY DIFFRACTION,xray,2.71,2p5_to_3p5,1,1,A,A,164,,,,1,,ligand_or_cofactor_bound,N,Bacteriophage T4,N,,28.49,Y,"{""geometry.angles_rmsz"":1.39,""geometry.bonds_rmsz"":1.0,""geometry.clashscore"":28.49,""geometry.percent_ramachandran_outliers"":2.5,""geometry.percent_rotamer_outliers"":22.96,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2021-10-23T20:02:00+0000""}",https://files.rcsb.org/download/178L.cif,https://www.ebi.ac.uk/pdbe/entry-files/178l_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,181L,1995-07-10T00:00:00+0000,X-RAY DIFFRACTION,xray,1.8,lt_2p5,1,1,A,A,164,,,,3,,ligand_or_cofactor_bound,N,Enterobacteria phage T4,N,,9.11,Y,"{""geometry.angles_rmsz"":1.36,""geometry.bonds_rmsz"":0.95,""geometry.clashscore"":9.11,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":5.22,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2024-01-27T17:14:00+0000""}",https://files.rcsb.org/download/181L.cif,https://www.ebi.ac.uk/pdbe/entry-files/181l_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,182L,1995-07-10T00:00:00+0000,X-RAY DIFFRACTION,xray,1.8,lt_2p5,1,1,A,A,164,,,,3,,ligand_or_cofactor_bound,N,Enterobacteria phage T4,N,,7.58,Y,"{""geometry.angles_rmsz"":1.33,""geometry.bonds_rmsz"":1.05,""geometry.clashscore"":7.58,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":3.73,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2024-01-27T13:28:00+0000""}",https://files.rcsb.org/download/182L.cif,https://www.ebi.ac.uk/pdbe/entry-files/182l_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,183D,1995-02-27T00:00:00+0000,X-RAY DIFFRACTION,xray,1.6,lt_2p5,0,1,A,A,10,,,,0,,apo_like,N,,N,,0.0,Y,"{""geometry.angles_rmsz"":2.45,""geometry.bonds_rmsz"":2.02,""geometry.clashscore"":0.0,""summary.attempted_validation_steps"":""molprobity,validation-pack,mogul,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2024-01-27T13:35:00+0000""}",https://files.rcsb.org/download/183D.cif,https://www.ebi.ac.uk/pdbe/entry-files/183d_validation.pdf,core_xray,length_outside_80_800;no_protein_polymer,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,183L,1995-07-10T00:00:00+0000,X-RAY DIFFRACTION,xray,1.8,lt_2p5,1,1,A,A,164,,,,3,,ligand_or_cofactor_bound,N,Enterobacteria phage T4,N,,12.5,Y,"{""geometry.angles_rmsz"":1.42,""geometry.bonds_rmsz"":1.02,""geometry.clashscore"":12.5,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":6.72,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2024-01-27T15:52:00+0000""}",https://files.rcsb.org/download/183L.cif,https://www.ebi.ac.uk/pdbe/entry-files/183l_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,184D,1995-07-10T00:00:00+0000,X-RAY DIFFRACTION,xray,1.8,lt_2p5,0,1,A,A,7,,,,1,MG,ligand_or_cofactor_bound,Y,,N,,8.97,Y,"{""geometry.angles_rmsz"":2.64,""geometry.bonds_rmsz"":1.96,""geometry.clashscore"":8.97,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2024-06-11T22:39:00+0000""}",https://files.rcsb.org/download/184D.cif,https://www.ebi.ac.uk/pdbe/entry-files/184d_validation.pdf,stress,length_outside_80_800;no_protein_polymer,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,184L,1995-07-10T00:00:00+0000,X-RAY DIFFRACTION,xray,1.8,lt_2p5,1,1,A,A,164,,,,3,,ligand_or_cofactor_bound,N,Enterobacteria phage T4,N,,8.31,Y,"{""geometry.angles_rmsz"":1.35,""geometry.bonds_rmsz"":0.94,""geometry.clashscore"":8.31,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":3.73,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2024-01-27T18:56:00+0000""}",https://files.rcsb.org/download/184L.cif,https://www.ebi.ac.uk/pdbe/entry-files/184l_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,185L,1995-07-10T00:00:00+0000,X-RAY DIFFRACTION,xray,1.8,lt_2p5,1,1,A,A,164,,,,3,,ligand_or_cofactor_bound,N,Enterobacteria phage T4,N,,6.82,Y,"{""geometry.angles_rmsz"":1.26,""geometry.bonds_rmsz"":0.97,""geometry.clashscore"":6.82,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":3.73,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2024-01-27T13:05:00+0000""}",https://files.rcsb.org/download/185L.cif,https://www.ebi.ac.uk/pdbe/entry-files/185l_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,186L,1995-07-10T00:00:00+0000,X-RAY DIFFRACTION,xray,1.8,lt_2p5,1,1,A,A,164,,,,3,,ligand_or_cofactor_bound,N,Enterobacteria phage T4,N,,12.47,Y,"{""geometry.angles_rmsz"":1.36,""geometry.bonds_rmsz"":0.93,""geometry.clashscore"":12.47,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":4.48,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2024-01-27T18:10:00+0000""}",https://files.rcsb.org/download/186L.cif,https://www.ebi.ac.uk/pdbe/entry-files/186l_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,187D,1995-02-07T00:00:00+0000,X-RAY DIFFRACTION,xray,2.25,lt_2p5,0,1,A,A,8,,,,0,,apo_like,N,,N,,7.97,Y,"{""geometry.angles_rmsz"":1.54,""geometry.bonds_rmsz"":0.78,""geometry.clashscore"":7.97,""summary.attempted_validation_steps"":""molprobity,validation-pack,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2024-06-11T22:42:00+0000""}",https://files.rcsb.org/download/187D.cif,https://www.ebi.ac.uk/pdbe/entry-files/187d_validation.pdf,core_xray,length_outside_80_800;no_protein_polymer,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,187L,1995-07-10T00:00:00+0000,X-RAY DIFFRACTION,xray,1.8,lt_2p5,1,1,A,A,164,,,,3,,ligand_or_cofactor_bound,N,Enterobacteria phage T4,N,,7.58,Y,"{""geometry.angles_rmsz"":1.33,""geometry.bonds_rmsz"":1.0,""geometry.clashscore"":7.58,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":4.48,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2024-01-27T20:38:00+0000""}",https://files.rcsb.org/download/187L.cif,https://www.ebi.ac.uk/pdbe/entry-files/187l_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,188D,1995-02-07T00:00:00+0000,X-RAY DIFFRACTION,xray,2.2,lt_2p5,0,1,A,A,8,,,,0,,apo_like,N,,N,,15.94,Y,"{""geometry.angles_rmsz"":1.8,""geometry.bonds_rmsz"":0.83,""geometry.clashscore"":15.94,""summary.attempted_validation_steps"":""molprobity,validation-pack,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2024-06-11T22:43:00+0000""}",https://files.rcsb.org/download/188D.cif,https://www.ebi.ac.uk/pdbe/entry-files/188d_validation.pdf,core_xray,length_outside_80_800;no_protein_polymer,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,188L,1995-07-10T00:00:00+0000,X-RAY DIFFRACTION,xray,1.8,lt_2p5,1,1,A,A,164,,,,3,,ligand_or_cofactor_bound,N,Enterobacteria phage T4,N,,6.82,Y,"{""geometry.angles_rmsz"":1.36,""geometry.bonds_rmsz"":1.04,""geometry.clashscore"":6.82,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":4.48,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,mogul,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2024-01-27T21:22:00+0000""}",https://files.rcsb.org/download/188L.cif,https://www.ebi.ac.uk/pdbe/entry-files/188l_validation.pdf,stress,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,189D,1995-02-07T00:00:00+0000,X-RAY DIFFRACTION,xray,2.1,lt_2p5,0,1,A,A,8,,,,0,,apo_like,N,,N,,11.95,Y,"{""geometry.angles_rmsz"":1.72,""geometry.bonds_rmsz"":0.9,""geometry.clashscore"":11.95,""summary.attempted_validation_steps"":""molprobity,validation-pack,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2024-06-11T22:44:00+0000""}",https://files.rcsb.org/download/189D.cif,https://www.ebi.ac.uk/pdbe/entry-files/189d_validation.pdf,core_xray,length_outside_80_800;no_protein_polymer,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,189L,1995-07-31T00:00:00+0000,X-RAY DIFFRACTION,xray,2.5,2p5_to_3p5,1,1,A,A,164,,,,0,,apo_like,N,Enterobacteria phage T4,N,,53.71,Y,"{""geometry.angles_rmsz"":1.69,""geometry.bonds_rmsz"":1.15,""geometry.clashscore"":53.71,""geometry.percent_ramachandran_outliers"":3.7,""geometry.percent_rotamer_outliers"":17.27,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2024-06-11T22:50:00+0000""}",https://files.rcsb.org/download/189L.cif,https://www.ebi.ac.uk/pdbe/entry-files/189l_validation.pdf,core_xray,,,,pending,pending,pending,pending
2026-04-02-pdb-neurips-v1,protein_domain_cath_rcsb_v1,190L,1995-09-15T00:00:00+0000,X-RAY DIFFRACTION,xray,2.0,lt_2p5,1,1,A,A,164,,,,2,BME,ligand_or_cofactor_bound,N,Enterobacteria phage T4,N,,6.88,Y,"{""geometry.angles_rmsz"":1.46,""geometry.bonds_rmsz"":1.06,""geometry.clashscore"":6.88,""geometry.percent_ramachandran_outliers"":0.0,""geometry.percent_rotamer_outliers"":8.27,""summary.attempted_validation_steps"":""molprobity,validation-pack,xtriage,eds_mogul,validation_schema,percentiles,writexml,writecif,writepdf"",""summary.ligands_for_buster_report"":""N"",""summary.report_creation_date"":""2025-03-19T17:16:00+0000""}",https://files.rcsb.org/download/190L.cif,https://www.ebi.ac.uk/pdbe/entry-files/190l_validation.pdf,stress,,,,pending,pending,pending,pending
